frame,x,y,z,roll,pitch,yaw,tracking_state,n_keypoints,n_map_matches,is_keyframe
634,-0.661290,-0.048317,17.592335,-2.321,-12.452,-6.825,OK,1200,85,1
635,-0.673823,-0.049012,17.611940,-2.346,-12.445,-6.858,OK,1203,94,0
636,-0.684905,-0.050045,17.627747,-2.323,-12.458,-6.897,OK,1191,80,0
637,-0.691727,-0.049784,17.642956,-2.395,-12.418,-6.943,OK,1206,68,1
638,-0.698457,-0.048907,17.655781,-2.405,-12.410,-6.998,OK,1206,79,0
639,-0.705719,-0.047062,17.669371,-2.391,-12.404,-7.059,OK,1179,71,0
640,-0.708741,-0.048027,17.676947,-2.411,-12.399,-7.104,OK,1205,60,1
641,-0.711172,-0.046071,17.683653,-2.426,-12.378,-7.158,OK,1203,85,0
642,-0.712187,-0.047893,17.684381,-2.432,-12.390,-7.198,OK,1205,79,0
643,-0.713293,-0.048166,17.685366,-2.457,-12.385,-7.234,OK,1203,67,1
644,-0.713635,-0.048780,17.684681,-2.476,-12.381,-7.267,OK,1187,87,0
645,-0.715131,-0.046215,17.689032,-2.460,-12.372,-7.318,OK,1203,91,0
646,-0.712700,-0.048191,17.683577,-2.463,-12.391,-7.353,OK,1205,81,1
647,-0.711340,-0.045737,17.681347,-2.493,-12.359,-7.383,OK,1204,93,0
648,-0.710028,-0.046058,17.681211,-2.492,-12.366,-7.427,OK,1205,93,0
649,-0.708561,-0.046521,17.671072,-2.541,-12.342,-7.420,OK,1203,87,1
650,-0.707899,-0.044091,17.670574,-2.520,-12.340,-7.461,OK,1205,94,0
651,-0.705876,-0.044956,17.667698,-2.518,-12.349,-7.487,OK,1205,91,0
652,-0.705836,-0.043475,17.669037,-2.545,-12.331,-7.520,OK,1203,84,1
653,-0.700273,-0.046045,17.661493,-2.516,-12.367,-7.555,OK,1206,114,0
654,-0.696406,-0.049649,17.650425,-2.509,-12.397,-7.565,OK,1207,105,0
